Loc_Num,Corp_Copy_DT,Dms_Image_ID
9996,2022,999840,10/14/2022 12:34:13
9996,2022,993595,10/14/2022 12:34:18
9983,2022,991481,10/14/2022 12:34:19
9981,2022,999960,10/14/2022 12:34:14
9983,2022,999684,10/14/2022 12:34:20
9984,2022,992959,10/14/2022 12:34:19
9982,2022,996462,10/14/2022 12:34:15
9994,2022,997230,10/14/2022 12:34:20
9993,2022,992601,10/14/2022 12:34:16
9983,2022,999648,10/14/2022 12:34:21
9994,2022,997809,10/14/2022 12:34:25
9989,2022,997279,10/14/2022 12:34:25
9989,2022,993752,10/14/2022 12:34:25
9986,2022,999711,10/14/2022 12:34:25
9997,2022,994002,10/14/2022 12:34:21
9981,2022,994760,10/14/2022 12:34:17
9983,2022,999818,10/14/2022 12:34:26
9993,2022,997392,10/14/2022 12:34:22
9993,2022,993793,10/14/2022 12:34:25
9981,2022,997943,10/14/2022 12:34:25
9982,2022,993474,10/14/2022 12:34:25
9992,2022,991113,10/14/2022 12:34:18
9981,2022,994598,10/14/2022 12:34:27
9995,2022,992621,10/14/2022 12:34:26
9993,2022,996409,10/14/2022 12:34:19
9992,2022,995893,10/14/2022 12:34:27
9982,2022,994414,10/14/2022 12:34:28
9996,2022,997607,10/14/2022 12:34:20
9984,2022,993600,10/14/2022 12:34:28
9994,2022,992577,10/14/2022 12:34:29
9980,2022,998674,10/14/2022 12:34:21
9996,2022,999646,10/14/2022 12:34:29
9992,2022,996849,10/14/2022 12:34:30
9980,2022,992880,10/14/2022 12:34:25
9990,2022,999724,10/14/2022 12:34:25
9995,2022,993978,10/14/2022 12:34:25
9989,2022,991788,10/14/2022 12:34:25
9996,2022,995032,10/14/2022 12:34:30
9981,2022,995295,10/14/2022 12:34:31
9984,2022,996608,10/14/2022 12:34:26
9987,2022,992911,10/14/2022 12:34:31
9990,2022,991686,10/14/2022 12:34:32
9988,2022,998123,10/14/2022 12:34:27
9995,2022,991662,10/14/2022 12:34:28
9993,2022,993817,10/14/2022 12:34:32
9989,2022,992418,10/14/2022 12:34:33
9997,2022,991880,10/14/2022 12:34:33
9981,2022,998660,10/14/2022 12:34:29
9997,2022,994275,10/14/2022 12:34:34
9983,2022,991948,10/14/2022 12:34:30
9981,2022,996485,10/14/2022 12:34:34
9988,2022,998404,10/14/2022 12:34:39
9994,2022,998306,10/14/2022 12:34:39
9985,2022,991237,10/14/2022 12:34:39
9995,2022,997157,10/14/2022 12:34:39
9991,2022,996106,10/14/2022 12:34:39
9981,2022,998052,10/14/2022 12:34:31
9989,2022,991937,10/14/2022 12:34:35
9997,2022,996692,10/14/2022 12:34:40
9980,2022,991453,10/14/2022 12:34:39
9995,2022,997005,10/14/2022 12:34:39
9995,2022,996101,10/14/2022 12:34:39
9990,2022,996852,10/14/2022 12:34:39
9981,2022,995753,10/14/2022 12:34:32
9993,2022,993983,10/14/2022 12:34:40
9994,2022,999548,10/14/2022 12:34:41
9987,2022,996546,10/14/2022 12:34:33
9990,2022,997448,10/14/2022 12:34:41
9985,2022,992876,10/14/2022 12:34:42
9993,2022,999753,10/14/2022 12:34:42
9998,2022,999815,10/14/2022 12:34:34
9995,2022,998946,10/14/2022 12:34:43
9995,2022,999535,10/14/2022 12:34:39
9986,2022,993586,10/14/2022 12:34:39
9984,2022,999603,10/14/2022 12:34:43
9980,2022,998485,10/14/2022 12:34:39
9980,2022,996581,10/14/2022 12:34:39
9986,2022,993069,10/14/2022 12:34:44
9996,2022,991396,10/14/2022 12:34:39
9987,2022,996561,10/14/2022 12:34:44
9992,2022,993219,10/14/2022 12:34:40
9992,2022,996143,10/14/2022 12:34:45
9994,2022,996980,10/14/2022 12:34:45
9993,2022,999606,10/14/2022 12:34:41
9995,2022,998142,10/14/2022 12:34:46
9995,2022,994446,10/14/2022 12:34:46
9982,2022,999169,10/14/2022 12:34:42
9988,2022,991766,10/14/2022 12:34:47
9997,2022,992853,10/14/2022 12:34:43
9980,2022,994491,10/14/2022 12:34:47
9990,2022,995494,10/14/2022 12:34:51
9988,2022,996130,10/14/2022 12:34:51
9986,2022,997205,10/14/2022 12:34:51
9982,2022,996686,10/14/2022 12:34:51
9981,2022,993620,10/14/2022 12:34:44
9985,2022,993095,10/14/2022 12:34:48
9998,2022,998436,10/14/2022 12:34:52
9983,2022,992019,10/14/2022 12:34:51
9995,2022,995688,10/14/2022 12:34:51
9986,2022,999598,10/14/2022 12:34:51
9990,2022,994465,10/14/2022 12:34:45
9986,2022,997466,10/14/2022 12:34:52
9995,2022,991524,10/14/2022 12:34:53
9998,2022,994942,10/14/2022 12:34:46
9980,2022,994732,10/14/2022 12:34:53
9994,2022,993712,10/14/2022 12:34:54
9991,2022,994147,10/14/2022 12:34:54
9988,2022,994568,10/14/2022 12:34:47
9984,2022,997715,10/14/2022 12:34:55
9989,2022,997100,10/14/2022 12:34:51
9985,2022,995345,10/14/2022 12:34:51
9996,2022,992705,10/14/2022 12:34:51
9991,2022,997315,10/14/2022 12:34:51
9988,2022,996486,10/14/2022 12:34:55
9991,2022,995263,10/14/2022 12:34:56
9991,2022,995367,10/14/2022 12:34:52
9988,2022,998660,10/14/2022 12:34:56
9995,2022,999162,10/14/2022 12:34:53
9986,2022,994561,10/14/2022 12:34:57
9993,2022,994574,10/14/2022 12:34:57
9989,2022,991550,10/14/2022 12:34:54
9992,2022,999611,10/14/2022 12:34:58
9990,2022,994996,10/14/2022 12:34:58
9980,2022,992847,10/14/2022 12:34:55
9995,2022,991445,10/14/2022 12:34:59
9983,2022,997382,10/14/2022 12:34:59
9980,2022,996725,10/14/2022 12:34:56
9983,2022,996386,10/14/2022 12:35:00
9993,2022,995020,10/14/2022 12:35:00
9997,2022,995317,10/14/2022 12:34:57
9989,2022,997144,10/14/2022 12:35:01
9994,2022,998071,10/14/2022 12:35:01
9989,2022,994412,10/14/2022 12:35:02
9986,2022,995907,10/14/2022 12:34:58
9989,2022,996540,10/14/2022 12:35:02
9982,2022,992101,10/14/2022 12:35:03
9994,2022,998276,10/14/2022 12:34:59
9998,2022,993362,10/14/2022 12:35:08
9981,2022,991927,10/14/2022 12:35:08
9992,2022,994649,10/14/2022 12:35:08
9983,2022,994024,10/14/2022 12:35:08
9988,2022,992231,10/14/2022 12:35:03
9982,2022,999966,10/14/2022 12:35:08
9992,2022,996267,10/14/2022 12:35:08
9988,2022,997644,10/14/2022 12:35:08
9983,2022,997037,10/14/2022 12:35:09
9992,2022,996432,10/14/2022 12:35:00
9990,2022,993951,10/14/2022 12:35:08
9993,2022,993816,10/14/2022 12:35:08
9991,2022,999993,10/14/2022 12:35:08
9991,2022,997243,10/14/2022 12:35:09
9988,2022,991558,10/14/2022 12:35:10
9992,2022,996156,10/14/2022 12:35:01
9996,2022,998869,10/14/2022 12:35:10
9989,2022,996514,10/14/2022 12:35:11
9989,2022,992881,10/14/2022 12:35:02
9998,2022,991911,10/14/2022 12:35:11
9980,2022,998902,10/14/2022 12:35:12
9983,2022,991211,10/14/2022 12:35:03
9980,2022,995235,10/14/2022 12:35:08
9998,2022,995234,10/14/2022 12:35:08
9982,2022,997561,10/14/2022 12:35:08
9980,2022,993016,10/14/2022 12:35:08
9992,2022,992225,10/14/2022 12:35:12
9986,2022,993804,10/14/2022 12:35:08
9987,2022,999515,10/14/2022 12:35:13
9990,2022,999437,10/14/2022 12:35:09
9988,2022,998316,10/14/2022 12:35:13
9990,2022,999266,10/14/2022 12:35:14
9982,2022,995784,10/14/2022 12:35:14
9989,2022,998476,10/14/2022 12:35:10
9984,2022,995832,10/14/2022 12:35:15
9985,2022,998098,10/14/2022 12:35:15
9984,2022,998671,10/14/2022 12:35:11
9992,2022,995181,10/14/2022 12:35:20
9980,2022,999613,10/14/2022 12:35:20
9998,2022,993688,10/14/2022 12:35:20
9988,2022,993356,10/14/2022 12:35:20
9981,2022,998350,10/14/2022 12:35:20
9987,2022,996917,10/14/2022 12:35:16
9992,2022,996458,10/14/2022 12:35:12
9984,2022,998092,10/14/2022 12:35:20
9989,2022,992846,10/14/2022 12:35:20
9991,2022,991545,10/14/2022 12:35:20
9981,2022,995620,10/14/2022 12:35:21
9990,2022,992943,10/14/2022 12:35:20
9993,2022,995616,10/14/2022 12:35:13
9989,2022,995199,10/14/2022 12:35:21
9993,2022,993086,10/14/2022 12:35:22
9985,2022,998131,10/14/2022 12:35:14
9983,2022,998379,10/14/2022 12:35:22
9984,2022,993984,10/14/2022 12:35:23
9984,2022,992625,10/14/2022 12:35:15
9990,2022,991953,10/14/2022 12:35:23
9981,2022,994998,10/14/2022 12:35:24
9991,2022,993826,10/14/2022 12:35:20
9993,2022,994412,10/14/2022 12:35:20
9996,2022,991898,10/14/2022 12:35:20
9993,2022,995051,10/14/2022 12:35:20
9983,2022,992355,10/14/2022 12:35:24
9983,2022,998344,10/14/2022 12:35:20
9993,2022,999057,10/14/2022 12:35:25
9989,2022,997571,10/14/2022 12:35:21
9982,2022,998739,10/14/2022 12:35:25
9982,2022,991436,10/14/2022 12:35:26
9991,2022,993206,10/14/2022 12:35:22
9995,2022,992198,10/14/2022 12:35:26
9992,2022,996695,10/14/2022 12:35:27
9981,2022,994772,10/14/2022 12:35:23
9982,2022,996570,10/14/2022 12:35:27
9996,2022,998256,10/14/2022 12:35:28
9983,2022,993097,10/14/2022 12:35:24
9989,2022,993443,10/14/2022 12:35:28
9987,2022,994753,10/14/2022 12:35:25
9994,2022,997764,10/14/2022 12:35:29
9994,2022,999517,10/14/2022 12:35:29
9997,2022,996561,10/14/2022 12:35:26
9984,2022,993256,10/14/2022 12:35:30
9995,2022,995359,10/14/2022 12:35:30
9991,2022,997956,10/14/2022 12:35:27
9996,2022,992598,10/14/2022 12:35:31
9997,2022,991076,10/14/2022 12:35:31
9981,2022,995404,10/14/2022 12:35:28
9996,2022,991124,10/14/2022 12:35:33
9996,2022,992994,10/14/2022 12:35:35
9993,2022,995313,10/14/2022 12:35:35
9988,2022,992129,10/14/2022 12:35:35
9996,2022,992799,10/14/2022 12:35:32
9986,2022,992900,10/14/2022 12:35:29
9986,2022,995086,10/14/2022 12:35:36
9981,2022,995806,10/14/2022 12:35:35
9987,2022,999602,10/14/2022 12:35:35
9983,2022,998744,10/14/2022 12:35:35
9986,2022,992319,10/14/2022 12:35:30
9990,2022,999019,10/14/2022 12:35:36
9996,2022,998494,10/14/2022 12:35:37
9991,2022,992722,10/14/2022 12:35:37
9987,2022,998424,10/14/2022 12:35:31
9991,2022,991776,10/14/2022 12:35:38
9993,2022,992645,10/14/2022 12:35:38
9988,2022,994076,10/14/2022 12:35:39
9993,2022,998852,10/14/2022 12:35:33
9994,2022,998227,10/14/2022 12:35:35
9985,2022,999387,10/14/2022 12:35:35
9998,2022,998484,10/14/2022 12:35:35
9992,2022,991406,10/14/2022 12:35:39
9998,2022,997081,10/14/2022 12:35:40
9994,2022,993289,10/14/2022 12:35:36
9990,2022,998610,10/14/2022 12:35:40
9983,2022,999399,10/14/2022 12:35:37
9990,2022,995761,10/14/2022 12:35:41
9995,2022,999722,10/14/2022 12:35:41
9985,2022,992616,10/14/2022 12:35:38
9983,2022,995565,10/14/2022 12:35:42
9991,2022,991053,10/14/2022 12:35:42
9994,2022,995986,10/14/2022 12:35:43
9995,2022,994181,10/14/2022 12:35:39
9988,2022,993427,10/14/2022 12:35:43
9996,2022,997193,10/14/2022 12:35:44
9994,2022,994302,10/14/2022 12:35:40
9997,2022,994400,10/14/2022 12:35:44
9981,2022,999260,10/14/2022 12:35:45
9988,2022,994077,10/14/2022 12:35:41
9987,2022,997274,10/14/2022 12:35:45
9993,2022,994973,10/14/2022 12:35:46
9992,2022,996378,10/14/2022 12:35:42
9982,2022,996878,10/14/2022 12:35:46
9994,2022,991431,10/14/2022 12:35:47
9990,2022,993638,10/14/2022 12:35:43
9994,2022,994281,10/14/2022 12:35:47
9981,2022,996055,10/14/2022 12:35:48
9995,2022,998972,10/14/2022 12:35:44
9994,2022,999947,10/14/2022 12:35:48
9988,2022,999517,10/14/2022 12:35:45
9994,2022,991247,10/14/2022 12:35:49
9992,2022,998746,10/14/2022 12:35:54
9988,2022,995656,10/14/2022 12:35:49
9988,2022,991649,10/14/2022 12:35:54
9997,2022,992120,10/14/2022 12:35:54
9991,2022,994455,10/14/2022 12:35:54
9998,2022,993482,10/14/2022 12:35:54
9984,2022,994902,10/14/2022 12:35:46
9980,2022,995936,10/14/2022 12:35:50
9998,2022,996100,10/14/2022 12:35:55
9989,2022,991594,10/14/2022 12:35:54
9991,2022,993510,10/14/2022 12:35:54
9991,2022,992652,10/14/2022 12:35:54
9996,2022,991412,10/14/2022 12:35:54
9985,2022,996822,10/14/2022 12:35:47
9988,2022,991401,10/14/2022 12:35:55
9985,2022,996304,10/14/2022 12:35:56
9986,2022,991195,10/14/2022 12:35:48
9986,2022,993693,10/14/2022 12:35:56
9985,2022,999845,10/14/2022 12:35:57
9980,2022,999093,10/14/2022 12:35:57
9989,2022,998203,10/14/2022 12:35:49
9983,2022,999242,10/14/2022 12:35:58
9994,2022,997203,10/14/2022 12:35:54
9983,2022,994101,10/14/2022 12:35:54
9983,2022,998207,10/14/2022 12:35:54
9992,2022,996783,10/14/2022 12:35:54
9981,2022,997160,10/14/2022 12:35:54
9990,2022,994593,10/14/2022 12:35:58
9988,2022,991031,10/14/2022 12:35:59
9985,2022,998926,10/14/2022 12:35:59
9980,2022,996427,10/14/2022 12:35:55
9995,2022,993482,10/14/2022 12:36:00
9995,2022,992743,10/14/2022 12:35:56
9988,2022,991257,10/14/2022 12:36:00
9980,2022,994002,10/14/2022 12:36:01
9993,2022,992782,10/14/2022 12:35:57
9995,2022,991793,10/14/2022 12:36:01
9987,2022,991915,10/14/2022 12:36:02
9982,2022,994128,10/14/2022 12:35:58
9984,2022,996618,10/14/2022 12:36:02
9995,2022,994469,10/14/2022 12:35:59
9994,2022,997277,10/14/2022 12:36:03
9984,2022,992671,10/14/2022 12:36:03
9988,2022,998915,10/14/2022 12:36:00
9998,2022,999541,10/14/2022 12:36:04
9995,2022,994025,10/14/2022 12:36:04
9983,2022,999659,10/14/2022 12:36:05
9982,2022,995074,10/14/2022 12:36:01
9998,2022,997303,10/14/2022 12:36:05
9997,2022,993377,10/14/2022 12:36:02
9994,2022,991733,10/14/2022 12:36:06
9990,2022,998824,10/14/2022 12:36:06
9996,2022,997021,10/14/2022 12:36:10
9987,2022,997591,10/14/2022 12:36:10
9995,2022,992504,10/14/2022 12:36:10
9995,2022,995115,10/14/2022 12:36:10
9998,2022,994967,10/14/2022 12:36:03
9985,2022,998323,10/14/2022 12:36:07
9994,2022,994347,10/14/2022 12:36:11
9981,2022,994980,10/14/2022 12:36:10
9981,2022,999966,10/14/2022 12:36:10
9981,2022,993832,10/14/2022 12:36:10
9995,2022,992608,10/14/2022 12:36:04
9998,2022,994937,10/14/2022 12:36:11
9991,2022,996980,10/14/2022 12:36:12
9990,2022,991736,10/14/2022 12:36:05
9981,2022,997415,10/14/2022 12:36:12
9994,2022,998458,10/14/2022 12:36:13
9993,2022,998436,10/14/2022 12:36:13
9980,2022,991611,10/14/2022 12:36:14
9991,2022,997156,10/14/2022 12:36:06
9981,2022,996352,10/14/2022 12:36:14
9987,2022,997811,10/14/2022 12:36:10
9990,2022,994064,10/14/2022 12:36:10
9994,2022,998019,10/14/2022 12:36:10
9988,2022,991747,10/14/2022 12:36:15
9992,2022,998704,10/14/2022 12:36:10
9993,2022,995312,10/14/2022 12:36:15
9987,2022,992233,10/14/2022 12:36:16
9993,2022,991808,10/14/2022 12:36:11
9984,2022,993162,10/14/2022 12:36:16
9996,2022,999042,10/14/2022 12:36:12
9995,2022,997291,10/14/2022 12:36:17
9981,2022,991309,10/14/2022 12:36:17
9995,2022,997012,10/14/2022 12:36:13
9990,2022,992003,10/14/2022 12:36:18
9982,2022,998525,10/14/2022 12:36:22
9983,2022,997772,10/14/2022 12:36:22
9984,2022,999604,10/14/2022 12:36:22
9994,2022,998838,10/14/2022 12:36:18
9984,2022,992027,10/14/2022 12:36:14
9987,2022,996274,10/14/2022 12:36:22
9995,2022,996381,10/14/2022 12:36:15
9989,2022,998527,10/14/2022 12:36:22
9983,2022,994559,10/14/2022 12:36:22
9996,2022,992960,10/14/2022 12:36:22
9984,2022,991627,10/14/2022 12:36:22
9981,2022,999059,10/14/2022 12:36:23
9989,2022,993600,10/14/2022 12:36:23
9998,2022,991432,10/14/2022 12:36:16
9990,2022,993939,10/14/2022 12:36:24
9990,2022,995639,10/14/2022 12:36:17
9993,2022,998059,10/14/2022 12:36:24
9980,2022,991903,10/14/2022 12:36:25
9992,2022,998840,10/14/2022 12:36:25
9986,2022,991439,10/14/2022 12:36:19
9995,2022,994002,10/14/2022 12:36:22
9991,2022,999126,10/14/2022 12:36:26
9988,2022,997273,10/14/2022 12:36:22
9990,2022,996073,10/14/2022 12:36:22
9995,2022,997799,10/14/2022 12:36:22
9991,2022,997183,10/14/2022 12:36:26
9997,2022,995160,10/14/2022 12:36:27
9980,2022,994578,10/14/2022 12:36:23
9996,2022,995304,10/14/2022 12:36:27
9998,2022,993043,10/14/2022 12:36:24
9987,2022,992476,10/14/2022 12:36:28
9987,2022,995209,10/14/2022 12:36:28
9990,2022,996491,10/14/2022 12:36:25
9984,2022,991334,10/14/2022 12:36:29
9996,2022,999416,10/14/2022 12:36:29
9990,2022,999934,10/14/2022 12:36:26
9990,2022,993154,10/14/2022 12:36:30
9981,2022,993188,10/14/2022 12:36:30
9989,2022,999686,10/14/2022 12:36:27
9982,2022,996916,10/14/2022 12:36:31
9998,2022,991360,10/14/2022 12:36:31
9982,2022,997462,10/14/2022 12:36:32
9990,2022,991959,10/14/2022 12:36:28
9998,2022,995370,10/14/2022 12:36:32
9983,2022,998704,10/14/2022 12:36:33
9981,2022,992317,10/14/2022 12:36:29
9990,2022,992463,10/14/2022 12:36:33
9985,2022,997974,10/14/2022 12:36:34
9991,2022,993342,10/14/2022 12:36:30
9986,2022,998209,10/14/2022 12:36:34
9995,2022,992234,10/14/2022 12:36:35
9994,2022,993692,10/14/2022 12:36:35
9984,2022,991979,10/14/2022 12:36:36
9981,2022,994361,10/14/2022 12:36:31
9996,2022,995802,10/14/2022 12:36:36
9988,2022,992932,10/14/2022 12:36:37
9985,2022,994264,10/14/2022 12:36:32
9984,2022,997833,10/14/2022 12:36:41
9981,2022,994842,10/14/2022 12:36:41
9993,2022,992967,10/14/2022 12:36:41
9995,2022,992521,10/14/2022 12:36:41
9985,2022,995610,10/14/2022 12:36:37
9984,2022,992138,10/14/2022 12:36:33
9991,2022,995185,10/14/2022 12:36:42
9996,2022,993023,10/14/2022 12:36:41
9985,2022,991459,10/14/2022 12:36:41
9981,2022,992566,10/14/2022 12:36:41
9995,2022,998076,10/14/2022 12:36:41
9982,2022,998114,10/14/2022 12:36:34
9985,2022,997030,10/14/2022 12:36:43
9992,2022,992157,10/14/2022 12:36:42
9996,2022,997291,10/14/2022 12:36:43
9985,2022,994765,10/14/2022 12:36:44
9981,2022,994476,10/14/2022 12:36:35
9998,2022,998312,10/14/2022 12:36:36
9986,2022,998536,10/14/2022 12:36:44
9995,2022,991011,10/14/2022 12:36:45
9985,2022,997066,10/14/2022 12:36:45
9980,2022,993045,10/14/2022 12:36:37
9980,2022,999529,10/14/2022 12:36:46
9992,2022,995902,10/14/2022 12:36:41
9988,2022,998212,10/14/2022 12:36:41
9988,2022,993171,10/14/2022 12:36:41
9983,2022,993230,10/14/2022 12:36:41
9998,2022,992012,10/14/2022 12:36:46
9987,2022,999997,10/14/2022 12:36:42
9992,2022,993063,10/14/2022 12:36:47
9990,2022,998363,10/14/2022 12:36:43
9986,2022,992644,10/14/2022 12:36:47
9988,2022,992202,10/14/2022 12:36:48
9993,2022,993876,10/14/2022 12:36:44
9987,2022,994988,10/14/2022 12:36:48
9997,2022,993766,10/14/2022 12:36:49
9993,2022,991447,10/14/2022 12:36:45
9990,2022,991125,10/14/2022 12:36:49
9990,2022,995556,10/14/2022 12:36:50
9995,2022,994060,10/14/2022 12:36:46
9989,2022,996023,10/14/2022 12:36:50
9991,2022,999254,10/14/2022 12:36:51
9983,2022,993420,10/14/2022 12:36:47
9998,2022,997184,10/14/2022 12:36:51
9993,2022,995091,10/14/2022 12:36:48
9983,2022,999653,10/14/2022 12:36:52
9981,2022,994328,10/14/2022 12:36:52
9997,2022,998565,10/14/2022 12:36:49
9991,2022,994056,10/14/2022 12:36:53
9990,2022,992305,10/14/2022 12:36:53
9981,2022,991377,10/14/2022 12:36:50
9994,2022,996069,10/14/2022 12:36:54
9991,2022,995405,10/14/2022 12:36:54
9991,2022,998179,10/14/2022 12:36:51
9992,2022,996632,10/14/2022 12:36:55
9988,2022,998756,10/14/2022 12:36:55
9993,2022,997569,10/14/2022 12:36:52
9992,2022,991818,10/14/2022 12:36:56
9987,2022,991901,10/14/2022 12:37:00
9993,2022,995204,10/14/2022 12:37:00
9987,2022,993404,10/14/2022 12:37:00
9998,2022,992037,10/14/2022 12:36:56
9980,2022,998708,10/14/2022 12:36:53
9985,2022,993834,10/14/2022 12:37:00
9997,2022,992264,10/14/2022 12:37:00
9988,2022,994868,10/14/2022 12:37:00
9995,2022,996736,10/14/2022 12:37:00
9993,2022,993141,10/14/2022 12:37:00
9998,2022,997450,10/14/2022 12:37:01
9987,2022,992167,10/14/2022 12:36:54
9996,2022,996136,10/14/2022 12:37:01
9991,2022,995653,10/14/2022 12:37:02
9982,2022,996305,10/14/2022 12:36:55
9984,2022,994637,10/14/2022 12:37:02
9981,2022,993259,10/14/2022 12:37:03
9993,2022,991645,10/14/2022 12:36:56
9988,2022,995477,10/14/2022 12:37:03
9983,2022,996865,10/14/2022 12:37:00
9985,2022,991784,10/14/2022 12:37:00
9997,2022,991292,10/14/2022 12:37:00
9996,2022,992265,10/14/2022 12:37:00
9997,2022,995951,10/14/2022 12:37:04
9984,2022,991670,10/14/2022 12:37:04
9989,2022,993163,10/14/2022 12:37:01
9988,2022,999159,10/14/2022 12:37:05
9980,2022,997581,10/14/2022 12:37:05
9991,2022,991729,10/14/2022 12:37:02
9980,2022,995307,10/14/2022 12:37:06
9985,2022,996251,10/14/2022 12:37:03
9981,2022,994398,10/14/2022 12:37:06
9998,2022,997312,10/14/2022 12:37:07
9985,2022,991207,10/14/2022 12:37:04
9998,2022,999974,10/14/2022 12:37:07
9990,2022,994083,10/14/2022 12:37:08
9984,2022,995267,10/14/2022 12:37:05
9988,2022,991334,10/14/2022 12:37:08
9991,2022,999208,10/14/2022 12:37:09
9985,2022,994551,10/14/2022 12:37:06
9993,2022,994341,10/14/2022 12:37:09
9988,2022,998956,10/14/2022 12:37:10
9988,2022,999175,10/14/2022 12:37:10
9984,2022,999324,10/14/2022 12:37:07
9984,2022,999654,10/14/2022 12:37:11
9988,2022,995045,10/14/2022 12:37:11
9998,2022,994851,10/14/2022 12:37:08
9998,2022,993055,10/14/2022 12:37:12
9990,2022,995185,10/14/2022 12:37:12
9989,2022,992171,10/14/2022 12:37:13
9988,2022,991127,10/14/2022 12:37:09
9994,2022,997742,10/14/2022 12:37:13
9986,2022,997628,10/14/2022 12:37:14
9997,2022,999032,10/14/2022 12:37:10
9998,2022,998441,10/14/2022 12:37:14
9992,2022,991148,10/14/2022 12:37:15
9985,2022,996208,10/14/2022 12:37:11
9996,2022,996014,10/14/2022 12:37:17
9996,2022,996958,10/14/2022 12:37:15
9993,2022,997778,10/14/2022 12:37:20
9987,2022,991107,10/14/2022 12:37:20
9986,2022,996821,10/14/2022 12:37:20
9991,2022,992359,10/14/2022 12:37:21
9986,2022,991672,10/14/2022 12:37:12
9995,2022,998052,10/14/2022 12:37:16
9996,2022,995476,10/14/2022 12:37:21
9980,2022,994735,10/14/2022 12:37:20
9998,2022,994835,10/14/2022 12:37:20
9997,2022,999374,10/14/2022 12:37:20
9998,2022,995098,10/14/2022 12:37:21
9991,2022,993340,10/14/2022 12:37:22
9981,2022,993894,10/14/2022 12:37:21
9982,2022,999480,10/14/2022 12:37:13
9990,2022,996620,10/14/2022 12:37:22
9990,2022,995640,10/14/2022 12:37:23
9996,2022,995454,10/14/2022 12:37:14
9991,2022,999333,10/14/2022 12:37:23
9991,2022,997012,10/14/2022 12:37:24
9991,2022,991599,10/14/2022 12:37:15
9993,2022,996582,10/14/2022 12:37:24
9998,2022,999941,10/14/2022 12:37:25
9981,2022,998108,10/14/2022 12:37:17
9992,2022,992352,10/14/2022 12:37:21
9986,2022,997787,10/14/2022 12:37:20
9988,2022,997316,10/14/2022 12:37:21
9990,2022,994014,10/14/2022 12:37:21
9987,2022,998118,10/14/2022 12:37:25
9986,2022,999438,10/14/2022 12:37:21
9986,2022,998232,10/14/2022 12:37:26
9996,2022,995245,10/14/2022 12:37:22
9991,2022,995452,10/14/2022 12:37:26
9980,2022,997215,10/14/2022 12:37:27
9981,2022,996307,10/14/2022 12:37:23
9980,2022,993561,10/14/2022 12:37:27
9996,2022,994614,10/14/2022 12:37:28
9980,2022,994609,10/14/2022 12:37:24
9983,2022,993458,10/14/2022 12:37:28
9995,2022,999749,10/14/2022 12:37:25
9982,2022,993624,10/14/2022 12:37:29
9983,2022,997838,10/14/2022 12:37:29
9980,2022,997645,10/14/2022 12:37:26
9980,2022,991025,10/14/2022 12:37:30
9992,2022,996090,10/14/2022 12:37:30
9989,2022,996627,10/14/2022 12:37:27
9984,2022,996399,10/14/2022 12:37:31
9983,2022,993311,10/14/2022 12:37:31
9987,2022,996927,10/14/2022 12:37:28
9988,2022,993029,10/14/2022 12:37:32
9983,2022,997507,10/14/2022 12:37:32
9984,2022,998938,10/14/2022 12:37:29
9993,2022,992168,10/14/2022 12:37:33
9983,2022,993743,10/14/2022 12:37:30
9995,2022,993124,10/14/2022 12:37:33
9989,2022,994962,10/14/2022 12:37:34
9993,2022,996804,10/14/2022 12:37:31
9991,2022,995267,10/14/2022 12:37:34
9981,2022,995964,10/14/2022 12:37:35
9983,2022,999253,10/14/2022 12:37:32
9984,2022,994304,10/14/2022 12:37:35
9992,2022,997146,10/14/2022 12:37:36
9992,2022,995132,10/14/2022 12:37:36
9988,2022,997314,10/14/2022 12:37:33
9982,2022,993987,10/14/2022 12:37:37
9984,2022,995501,10/14/2022 12:37:37
9986,2022,997734,10/14/2022 12:37:34
9994,2022,991590,10/14/2022 12:37:38
9997,2022,993885,10/14/2022 12:37:38
9981,2022,998682,10/14/2022 12:37:35
9998,2022,992194,10/14/2022 12:37:39
9988,2022,995979,10/14/2022 12:37:39
9982,2022,991459,10/14/2022 12:37:36
9984,2022,993172,10/14/2022 12:37:40
9989,2022,995695,10/14/2022 12:37:40
9991,2022,997247,10/14/2022 12:37:37
9991,2022,998488,10/14/2022 12:37:41
9994,2022,996666,10/14/2022 12:37:41
9996,2022,994711,10/14/2022 12:37:38
9986,2022,994735,10/14/2022 12:37:42
9998,2022,998978,10/14/2022 12:37:42
9989,2022,992650,10/14/2022 12:37:39
9980,2022,999492,10/14/2022 12:37:43
9993,2022,992497,10/14/2022 12:37:43
9992,2022,998508,10/14/2022 12:37:44
9996,2022,994365,10/14/2022 12:37:40
9993,2022,994689,10/14/2022 12:37:44
9982,2022,999540,10/14/2022 12:37:45
9985,2022,999979,10/14/2022 12:37:41
9982,2022,993401,10/14/2022 12:37:45
9988,2022,997807,10/14/2022 12:37:46
9982,2022,992566,10/14/2022 12:37:42
9992,2022,996438,10/14/2022 12:37:46
9982,2022,993708,10/14/2022 12:37:47
9990,2022,993589,10/14/2022 12:37:43
9984,2022,992575,10/14/2022 12:37:47
9996,2022,995020,10/14/2022 12:37:48
9991,2022,992666,10/14/2022 12:37:44
9989,2022,998169,10/14/2022 12:37:48
9998,2022,998154,10/14/2022 12:37:49
9992,2022,991365,10/14/2022 12:37:45
